"Trade Date","ADVISOR / CLIENT","RR #","Symbol","B/S","Shares","Price","Commission","Comm./Shr. ($)"
"02/26/2013","APEX CAPITAL MGMT.      ","261","WCC","S","4,400","71.15","176.00","0.040"
"02/26/2013","APEX CAPITAL MGMT.      ","261","WDAY","C","5,100","55.75","204.00","0.040"
"07/01/2013","APEX CAPITAL MGMT.      ","033","ZNGA","B","331,500","3.10","6,630.00","0.020"
"08/20/2013","APEX CAPITAL MGMT.      ","033","ZNGA","B","300,000","2.75","6,000.00","0.020"
"02/05/2013","APEX CAPITAL MGMT.      ","261","ZNGA","S","300,000","2.69","6,000.00","0.020"
"10/15/2013","ARCHON CAPITAL          ","033","ARNA","B","184,800","4.62","5,544.00","0.030"
"08/14/2013","ARCHON CAPITAL          ","033","BBBY","SS","16,500","74.29","495.00","0.030"
"10/30/2013","ARCHON CAPITAL          ","033","DDD","B","40,000","61.19","1,200.00","0.030"
"10/30/2013","ARCHON CAPITAL          ","033","LNKD","B","20,600","231.69","618.00","0.030"
"08/07/2013","ARCHON CAPITAL          ","033","PLCM","S","70,000","9.87","2,100.00","0.030"
"08/09/2013","ARCHON CAPITAL          ","033","PLCM","S","85,000","9.73","2,550.00","0.030"
"10/17/2013","ARDSLEY PARTNERS        ","280","AGU","C","5,000","85.65","250.00","0.050"
"07/24/2013","ARDSLEY PARTNERS        ","280","AGU","SS","5,000","87.93","250.00","0.050"
"12/03/2013","ARDSLEY PARTNERS        ","280","ARCP","B","200,000","13.31","10,000.00","0.000"
"06/10/2013","ARDSLEY PARTNERS        ","280","ARII","B","5,000","34.39","250.00","0.050"
"07/09/2013","ARDSLEY PARTNERS        ","280","AXE","B","10,000","78.36","500.00","0.050"
"07/29/2013","ARDSLEY PARTNERS        ","280","AXE","SS","5,000","81.23","250.00","0.050"
"05/24/2013","ARDSLEY PARTNERS        ","280","AXL","B","25,000","16.67","1,250.00","0.050"
"05/28/2013","ARDSLEY PARTNERS        ","280","AXL","B","25,000","17.87","1,250.00","0.050"
"06/03/2013","ARDSLEY PARTNERS        ","280","AXL","B","25,000","18.06","1,250.00","0.050"
"05/29/2013","ARDSLEY PARTNERS        ","280","AXL","S","25,000","17.40","1,250.00","0.050"
"06/05/2013","ARDSLEY PARTNERS        ","280","AXL","S","25,000","17.56","1,250.00","0.050"
"06/12/2013","ARDSLEY PARTNERS        ","280","AXL","S","50,000","17.83","2,500.00","0.050"
"11/07/2013","ARDSLEY PARTNERS        ","280","AYI","SS","5,000","99.68","250.00","0.050"
"07/24/2013","ARDSLEY PARTNERS        ","280","BERY","B","5,000","22.91","250.00","0.050"
"05/29/2013","ARDSLEY PARTNERS        ","280","BG","S","10,000","70.48","500.00","0.050"
"07/31/2013","ARDSLEY PARTNERS        ","280","BG","S","10,000","76.30","500.00","0.050"
"07/31/2013","ARDSLEY PARTNERS        ","280","BWC","S","10,000","30.67","500.00","0.050"
"10/17/2013","ARDSLEY PARTNERS        ","280","CHRW","C","5,000","59.70","250.00","0.050"
"08/30/2013","ARDSLEY PARTNERS        ","280","CREE","S","10,000","55.66","500.00","0.050"
"05/21/2013","ARDSLEY PARTNERS        ","280","CSIQ","S","50,000","9.21","1,500.00","0.030"
"09/30/2013","ARDSLEY PARTNERS        ","280","CTB","C","35,000","31.00","1,750.00","0.050"
"08/08/2013","ARDSLEY PARTNERS        ","280","CTB","SS","10,000","33.48","500.00","0.050"
"08/23/2013","ARDSLEY PARTNERS        ","280","DE","SS","5,000","82.77","250.00","0.050"
"06/27/2013","ARDSLEY PARTNERS        ","280","ENPH","SS","25,000","7.57","750.00","0.030"
"06/05/2013","ARDSLEY PARTNERS        ","280","EXH","S","10,000","28.39","500.00","0.050"
"10/17/2013","ARDSLEY PARTNERS        ","280","FBHS","SS","10,000","38.03","500.00","0.050"
"08/30/2013","ARDSLEY PARTNERS        ","280","FLR","S","5,000","63.37","250.00","0.050"
"07/09/2013","ARDSLEY PARTNERS        ","280","GM","B","25,000","35.25","1,250.00","0.050"
"09/03/2013","ARDSLEY PARTNERS        ","280","GM","B","50,000","34.57","2,500.00","0.050"
"10/16/2013","ARDSLEY PARTNERS        ","280","GM","B","25,000","35.13","1,250.00","0.050"
"10/22/2013","ARDSLEY PARTNERS        ","280","GM","B","10,000","35.68","500.00","0.050"
"11/11/2013","ARDSLEY PARTNERS        ","280","GM","B","25,000","36.87","1,250.00","0.050"
"11/13/2013","ARDSLEY PARTNERS        ","280","GM","B","10,000","38.08","500.00","0.050"
"11/21/2013","ARDSLEY PARTNERS        ","280","GM","B","5,000","38.90","250.00","0.050"
"06/12/2013","ARDSLEY PARTNERS        ","280","GM","S","25,000","33.89","1,250.00","0.050"
"07/29/2013","ARDSLEY PARTNERS        ","280","GM","S","50,000","36.25","2,500.00","0.050"
"09/03/2013","ARDSLEY PARTNERS        ","280","GM","S","50,000","34.17","2,500.00","0.050"
"11/07/2013","ARDSLEY PARTNERS        ","280","GM","S","35,000","36.46","1,750.00","0.050"
"08/23/2013","ARDSLEY PARTNERS        ","280","GRA","SS","5,000","79.91","250.00","0.050"
"08/29/2013","ARDSLEY PARTNERS        ","280","GRMN","B","50,000","41.90","2,500.00","0.050"
"07/01/2013","ARDSLEY PARTNERS        ","280","GRPN","B","200,000","8.66","6,000.00","0.030"
"07/31/2013","ARDSLEY PARTNERS        ","280","GSM","S","10,000","12.01","500.00","0.050"
"07/11/2013","ARDSLEY PARTNERS        ","280","GT","B","25,000","16.69","1,250.00","0.050"
"08/05/2013","ARDSLEY PARTNERS        ","280","GWW","SS","15,000","265.78","750.00","0.050"
"05/24/2013","ARDSLEY PARTNERS        ","280","HASI","B","25,000","11.89","1,250.00","0.050"
"10/07/2013","ARDSLEY PARTNERS        ","280","HD","SS","10,000","75.47","500.00","0.050"
"08/23/2013","ARDSLEY PARTNERS        ","280","IWM","C","25,000","103.07","750.00","0.030"
"09/24/2013","ARDSLEY PARTNERS        ","280","IWM","SS","20,000","106.63","1,000.00","0.050"
"06/10/2013","ARDSLEY PARTNERS        ","280","JCI","B","25,000","37.77","1,250.00","0.050"
"09/12/2013","ARDSLEY PARTNERS        ","280","JCI","S","5,000","42.35","250.00","0.050"
"09/13/2013","ARDSLEY PARTNERS        ","280","LPX","B","20,000","16.93","1,000.00","0.050"
"10/07/2013","ARDSLEY PARTNERS        ","280","LPX","S","30,000","17.54","1,500.00","0.050"
"08/05/2013","ARDSLEY PARTNERS        ","280","MRC","S","80","24.58","4.00","0.050"
"11/07/2013","ARDSLEY PARTNERS        ","280","MRC","S","25,000","30.24","1,250.00","0.050"
"07/08/2013","ARDSLEY PARTNERS        ","280","MSM","SS","5,000","77.89","250.00","0.050"
"11/07/2013","ARDSLEY PARTNERS        ","280","MTZ","S","25,000","31.71","1,250.00","0.050"
"08/29/2013","ARDSLEY PARTNERS        ","280","MU","B","50,000","13.45","2,500.00","0.050"
"05/24/2013","ARDSLEY PARTNERS        ","280","NEM","SS","5,000","31.78","250.00","0.050"
"11/22/2013","ARDSLEY PARTNERS        ","280","ODP","B","50,000","5.21","1,500.00","0.030"
"05/23/2013","ARDSLEY PARTNERS        ","280","PCG","SS","5,000","46.21","250.00","0.050"
"10/16/2013","ARDSLEY PARTNERS        ","280","PETM","SS","25,000","71.82","1,250.00","0.050"
"08/05/2013","ARDSLEY PARTNERS        ","280","PH","B","75,000","105.65","3,750.00","0.050"
"07/26/2013","ARDSLEY PARTNERS        ","280","PHM","S","100,000","16.47","5,000.00","0.050"
"10/16/2013","ARDSLEY PARTNERS        ","280","PNR","B","5,000","64.76","250.00","0.050"
"05/29/2013","ARDSLEY PARTNERS        ","280","SAFM","B","5,000","67.37","250.00","0.050"
"08/23/2013","ARDSLEY PARTNERS        ","280","SHW","SS","2,500","172.02","125.00","0.050"
"10/02/2013","ARDSLEY PARTNERS        ","280","SLXP","B","20,000","72.56","1,000.00","0.050"
"10/07/2013","ARDSLEY PARTNERS        ","280","SLXP","B","10,000","71.10","500.00","0.050"
"10/08/2013","ARDSLEY PARTNERS        ","280","SLXP","S","70,000","68.59","3,500.00","0.050"
"07/31/2013","ARDSLEY PARTNERS        ","280","SOL","B","25,000","4.75","750.00","0.030"
"08/30/2013","ARDSLEY PARTNERS        ","280","SPWR","C","25,000","21.55","1,250.00","0.050"
"05/24/2013","ARDSLEY PARTNERS        ","280","SQM","SS","10,000","47.83","500.00","0.050"
"08/22/2013","ARDSLEY PARTNERS        ","280","SRE","B","5,000","83.35","250.00","0.050"
"08/23/2013","ARDSLEY PARTNERS        ","280","SRE","B","5,000","84.13","250.00","0.050"
"08/27/2013","ARDSLEY PARTNERS        ","280","SRE","B","5,000","83.76","250.00","0.050"
"07/29/2013","ARDSLEY PARTNERS        ","280","STLD","S","25,000","15.49","1,250.00","0.050"
"07/09/2013","ARDSLEY PARTNERS        ","280","TEN","B","10,000","48.71","500.00","0.050"
"07/10/2013","ARDSLEY PARTNERS        ","280","TEN","B","5,000","48.90","250.00","0.050"
"08/30/2013","ARDSLEY PARTNERS        ","280","TRMB","S","10,000","25.40","500.00","0.050"
"06/10/2013","ARDSLEY PARTNERS        ","280","TRN","B","15,000","40.11","750.00","0.050"
"08/30/2013","ARDSLEY PARTNERS        ","280","TSL","C","50,000","9.62","1,500.00","0.030"
"06/28/2013","ARDSLEY PARTNERS        ","280","UGL","B","10,000","43.94","500.00","0.050"
"08/27/2013","ARDSLEY PARTNERS        ","280","URI","B","5,000","53.86","250.00","0.050"
"10/16/2013","ARDSLEY PARTNERS        ","280","URI","B","5,000","59.98","250.00","0.050"
"07/31/2013","ARDSLEY PARTNERS        ","280","URRE","S","19,300","3.72","579.00","0.030"
"09/30/2013","ARDSLEY PARTNERS        ","280","VNDA","S","20,000","11.11","1,000.00","0.050"
"08/28/2013","ARDSLEY PARTNERS        ","280","WSM","C","5,000","59.97","250.00","0.050"
"08/30/2013","ARDSLEY PARTNERS        ","280","WSM","C","5,000","56.41","250.00","0.050"
"10/17/2013","ARDSLEY PARTNERS        ","280","WSM","SS","10,000","52.41","500.00","0.050"
"09/13/2013","ARDSLEY PARTNERS        ","280","WY","B","10,000","28.40","500.00","0.050"
"10/07/2013","ARDSLEY PARTNERS        ","280","WY","S","30,000","28.32","1,500.00","0.050"
"03/05/2013","ARMATURE CAPITAL        ","041","CBI","S","20,000","54.96","800.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","DE","B","50,000","89.64","2,000.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","F","B","350,000","12.97","14,000.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","ITW","B","25,000","62.07","1,000.00","0.040"
"01/15/2013","ARMATURE CAPITAL        ","041","JCI","S","50,000","31.57","2,000.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","JCI","SS","50,000","31.83","2,000.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","JEC","B","20,000","50.02","800.00","0.040"
"03/20/2013","ARMATURE CAPITAL        ","041","KBR","SS","10,000","31.48","400.00","0.040"
"03/05/2013","ARMATURE CAPITAL        ","041","NAV","B","50,000","24.62","2,000.00","0.040"
"03/20/2013","ARMATURE CAPITAL        ","041","STR","SS","20,000","23.79","800.00","0.040"
"02/15/2013","ARSENAL ASSET MANAGEMENT","028","BWA","B","15,000","76.07","600.00","0.040"
"02/14/2013","ARSENAL ASSET MANAGEMENT","028","BWA","SS","5,000","75.10","200.00","0.040"
"02/07/2013","ARSENAL ASSET MANAGEMENT","028","CYT","B","5,000","72.90","200.00","0.040"
"02/11/2013","ARSENAL ASSET MANAGEMENT","028","DOV","B","10,000","71.43","400.00","0.040"
"01/02/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","86.67","200.00","0.040"
"01/03/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","2,500","86.99","100.00","0.040"
"01/04/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","2,500","86.99","100.00","0.040"
"01/08/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","84.69","200.00","0.040"
"01/24/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","89.28","200.00","0.040"
"01/25/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","89.44","200.00","0.040"
"02/05/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","1,339","92.62","53.56","0.040"
"02/07/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","5,000","93.20","200.00","0.040"
"02/19/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","100","94.63","4.00","0.040"
"02/20/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","B","2,500","94.71","100.00","0.040"
"01/22/2013","ARSENAL ASSET MANAGEMENT","028","HUBB","S","5,000","86.58","200.00","0.040"
"02/12/2013","ARSENAL ASSET MANAGEMENT","028","LII","B","5,000","59.15","200.00","0.040"
"02/14/2013","ARSENAL ASSET MANAGEMENT","028","MLM","B","5,000","100.08","200.00","0.040"
"01/15/2013","ARSENAL ASSET MANAGEMENT","028","MSM","B","5,000","75.16","200.00","0.040"
"02/11/2013","ARSENAL ASSET MANAGEMENT","028","VAL","S","5,000","67.07","200.00","0.040"
"01/30/2013","ARSENAL ASSET MANAGEMENT","028","VC","B","5,000","56.04","200.00","0.040"
"02/13/2013","ARSENAL ASSET MANAGEMENT","028","WCC","B","2,500","75.83","100.00","0.040"
"02/20/2013","ARSENAL ASSET MANAGEMENT","028","WCC","B","800","76.07","32.00","0.040"
"02/12/2013","ARSENAL ASSET MANAGEMENT","028","WHR","B","5,000","110.07","200.00","0.040"
"01/28/2013","ARSENAL ASSET MANAGEMENT","028","WHR","SS","5,000","109.21","200.00","0.040"
"10/17/2013","ASCEND PARTNERS         ","033","AMGN","S","30,000","115.25","900.00","0.030"
"10/22/2013","ASCEND PARTNERS         ","033","ATI","C","55,000","32.49","1,650.00","0.030"
"09/24/2013","ASCEND PARTNERS         ","033","BEAV","B","10,000","72.23","300.00","0.030"
"06/04/2013","ASCEND PARTNERS         ","033","BOBE","S","6,089","46.04","182.67","0.030"
"08/16/2013","ASCEND PARTNERS         ","033","DKS","C","25,000","50.44","750.00","0.030"
"09/19/2013","ASCEND PARTNERS         ","033","DKS","S","150,000","53.30","4,500.00","0.030"
"11/15/2013","ASCEND PARTNERS         ","033","DKS","S","10,000","55.67","300.00","0.030"
"04/09/2013","ASCEND PARTNERS         ","033","FCX","S","100,000","33.86","3,000.00","0.030"
"11/15/2013","ASCEND PARTNERS         ","033","FL","B","60,300","36.66","1,809.00","0.030"
"04/04/2013","ASCEND PARTNERS         ","033","GM","S","99,345","27.66","2,980.35","0.030"
"10/28/2013","ASCEND PARTNERS         ","033","GTI","C","71,781","8.14","2,153.43","0.030"
"07/25/2013","ASCEND PARTNERS         ","033","HBI","B","99,955","58.27","2,998.65","0.030"
"03/08/2013","ASCEND PARTNERS         ","033","IP","S","32,272","46.68","968.16","0.030"
"04/09/2013","ASCEND PARTNERS         ","033","IR","S","144,291","55.23","4,328.73","0.030"
"04/09/2013","ASCEND PARTNERS         ","033","JCI","B","700","33.34","21.00","0.030"
"06/07/2013","ASCEND PARTNERS         ","033","JCP","B","113,369","18.62","3,401.07","0.030"
"10/31/2013","ASCEND PARTNERS         ","033","JNY","C","36,092","15.39","1,082.76","0.030"
"05/28/2013","ASCEND PARTNERS         ","033","KORS","S","50,306","61.89","1,509.18","0.030"
"05/23/2013","ASCEND PARTNERS         ","033","KSS","C","200,000","52.07","6,000.00","0.030"
"10/17/2013","ASCEND PARTNERS         ","033","LLY","B","250,000","49.56","7,500.00","0.030"
"07/26/2013","ASCEND PARTNERS         ","033","LULU","S","55,000","68.94","1,650.00","0.030"
"09/30/2013","ASCEND PARTNERS         ","033","MR","C","22,000","38.90","660.00","0.030"
"05/29/2013","ASCEND PARTNERS         ","033","PLCE","B","11,800","52.30","354.00","0.030"
"01/18/2013","ASCEND PARTNERS         ","033","PVH","B","3,500","116.18","105.00","0.030"
"01/23/2013","ASCEND PARTNERS         ","033","PVH","B","400","115.75","12.00","0.030"
"03/28/2013","ASCEND PARTNERS         ","033","PVH","B","100,424","108.38","3,012.72","0.030"
"04/08/2013","ASCEND PARTNERS         ","033","PVH","B","21,111","107.30","633.33","0.030"
"09/10/2013","ASCEND PARTNERS         ","033","PVH","B","80,000","124.83","2,400.00","0.030"
"01/08/2013","ASCEND PARTNERS         ","033","PVH","S","24,572","117.25","1,228.60","0.050"
"01/09/2013","ASCEND PARTNERS         ","033","PVH","S","25,000","118.69","1,250.00","0.050"
"02/06/2013","ASCEND PARTNERS         ","033","PVH","S","35,000","121.50","1,050.00","0.030"
"03/26/2013","ASCEND PARTNERS         ","033","PVH","S","20,000","113.91","1,000.00","0.050"
"06/04/2013","ASCEND PARTNERS         ","033","PVH","S","39,682","113.12","1,190.46","0.030"
"07/31/2013","ASCEND PARTNERS         ","033","PVH","S","18,720","132.38","561.60","0.030"
"08/07/2013","ASCEND PARTNERS         ","033","PVH","S","27,930","131.03","837.90","0.030"
"09/06/2013","ASCEND PARTNERS         ","033","PVH","S","15,022","130.34","450.66","0.030"
"09/17/2013","ASCEND PARTNERS         ","033","PVH","S","14,741","123.34","442.23","0.030"
"09/25/2013","ASCEND PARTNERS         ","033","PVH","S","20,000","119.87","600.00","0.030"
"09/26/2013","ASCEND PARTNERS         ","033","PVH","S","50,000","119.93","1,500.00","0.030"
"10/30/2013","ASCEND PARTNERS         ","033","PWR","S","35,611","29.62","1,068.33","0.030"
"10/24/2013","ASCEND PARTNERS         ","033","RBA","C","102,435","19.39","3,073.05","0.030"
"10/25/2013","ASCEND PARTNERS         ","033","RBA","C","57,627","19.51","1,728.81","0.030"
"08/21/2013","ASCEND PARTNERS         ","033","TGT","C","50,000","65.58","1,500.00","0.030"
"02/15/2013","ASCEND PARTNERS         ","033","TGT","SS","133,060","62.15","3,991.80","0.030"
"03/05/2013","ASCEND PARTNERS         ","033","TGT","SS","80,000","66.53","2,400.00","0.030"
"10/29/2013","ASCEND PARTNERS         ","033","TWI","C","7,970","14.64","239.10","0.030"
"03/11/2013","ASCEND PARTNERS         ","033","UA","B","41,356","48.19","1,240.68","0.030"
"04/09/2013","ASCEND PARTNERS         ","033","VLO","S","100,000","42.59","3,000.00","0.030"
"02/25/2013","ASCEND PARTNERS         ","033","WTR","B","18,006","28.72","540.18","0.030"
"10/30/2013","ASCEND PARTNERS         ","033","X","S","47,932","24.65","1,437.96","0.030"
"03/26/2013","ASCEND PARTNERS         ","033","XLI","SS","101,900","41.45","3,057.00","0.030"
"03/27/2013","ASCEND PARTNERS         ","033","XLI","SS","9,900","41.23","297.00","0.030"
"05/22/2013","AVENUE CAPITAL MGMT     ","070","MTOR","B","250,000","7.03","7,500.00","0.030"
"10/08/2013","AVENUE CAPITAL MGMT     ","070","MTOR","B","200,000","7.85","6,000.00","0.030"
"11/01/2013","AVENUE CAPITAL MGMT     ","070","MTOR","B","80,000","6.79","2,400.00","0.030"
"09/09/2013","BADGE CAPITAL","030","AGG","SS","500","105.52","15.00","0.030"
"11/20/2013","BADGE CAPITAL","030","APL","B","1,200","34.54","42.00","0.035"
"09/09/2013","BADGE CAPITAL","030","BKW","SS","1,000","19.81","30.00","0.030"
"10/23/2013","BADGE CAPITAL","030","CAKE","SS","1,500","42.75","45.00","0.030"
"09/09/2013","BADGE CAPITAL","030","CAT","SS","500","85.50","15.00","0.030"
"11/25/2013","BADGE CAPITAL","030","CPB","SS","2,000","39.10","70.00","0.035"
"09/09/2013","BADGE CAPITAL","030","CST","SS","1,000","29.58","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","DE","SS","500","84.00","15.00","0.030"
"11/25/2013","BADGE CAPITAL","030","EAT","B","1,550","47.62","54.25","0.035"
"09/09/2013","BADGE CAPITAL","030","EFC","B","1,000","21.55","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","EQR","S","700","53.26","21.00","0.030"
"10/07/2013","BADGE CAPITAL","030","GES","B","1,000","29.33","30.00","0.030"
"11/08/2013","BADGE CAPITAL","030","IRET","B","2,000","8.35","70.00","0.035"
"10/17/2013","BADGE CAPITAL","030","IRET","S","2,000","8.89","60.00","0.030"
"10/30/2013","BADGE CAPITAL","030","KSS","B","800","57.08","28.00","0.035"
"10/22/2013","BADGE CAPITAL","030","M","S","1,000","44.41","35.00","0.035"
"09/09/2013","BADGE CAPITAL","030","MIC","B","600","52.77","18.00","0.030"
"09/09/2013","BADGE CAPITAL","030","MPW","B","1,000","12.09","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","MWV","B","700","37.41","21.00","0.030"
"09/09/2013","BADGE CAPITAL","030","NFG","B","500","65.69","15.00","0.030"
"09/09/2013","BADGE CAPITAL","030","OLN","B","1,000","22.84","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","PDI","B","800","27.72","24.00","0.030"
"09/09/2013","BADGE CAPITAL","030","PFE","B","1,000","28.14","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","QCOM","B","1,000","68.46","30.00","0.030"
"10/14/2013","BADGE CAPITAL","030","RGC","B","2,000","18.58","70.00","0.035"
"09/19/2013","BADGE CAPITAL","030","RGS","B","1,000","14.85","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","RHP","B","500","34.36","15.00","0.030"
"09/09/2013","BADGE CAPITAL","030","RMD","SS","500","50.25","15.00","0.030"
"09/19/2013","BADGE CAPITAL","030","SCHW","SS","1,000","20.70","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","SIX","B","800","33.55","24.00","0.030"
"09/09/2013","BADGE CAPITAL","030","SYY","SS","1,000","32.14","30.00","0.030"
"09/09/2013","BADGE CAPITAL","030","VZ","SS","800","46.00","24.00","0.030"
"09/09/2013","BADGE CAPITAL","030","WFC","B","500","41.01","15.00","0.030"
"06/28/2013","BAIRD INVESTMENT        ","047","AAPL","S","1,032","394.30","51.60","0.050"
"03/26/2013","BAIRD INVESTMENT        ","047","ABT","B","300","34.02","15.00","0.050"
"06/26/2013","BAIRD INVESTMENT        ","047","ABT","S","800","35.40","40.00","0.050"
"10/04/2013","BAIRD INVESTMENT        ","047","ACHC","B","400","40.32","20.00","0.050"
"07/09/2013","BAIRD INVESTMENT        ","047","ACHC","S","700","34.09","35.00","0.050"
